indicator_id,region_id,date,value,zip_code
ZSFH,67696,2020-01-31,142474.0,23420
ZSFH,67697,2020-01-31,148729.0,23421
ZSFH,67698,2020-01-31,180890.0,23422
ZSFH,67699,2020-01-31,88829.0,23423
ZSFH,67700,2020-01-31,206178.0,23424
ZSFH,67701,2020-01-31,96749.0,23426
ZSFH,67704,2020-01-31,292681.0,23430
ZSFH,67706,2020-01-31,334361.0,23432
ZSFH,67707,2020-01-31,365134.0,23433
ZSFH,67708,2020-01-31,219090.0,23434
ZSFH,67709,2020-01-31,302530.0,23435
ZSFH,67710,2020-01-31,387675.0,23436
ZSFH,67711,2020-01-31,227982.0,23437
ZSFH,67712,2020-01-31,220825.0,23438
ZSFH,67716,2020-01-31,131899.0,23442
ZSFH,67719,2020-01-31,539463.0,23451
ZSFH,67720,2020-01-31,255224.0,23452
ZSFH,67721,2020-01-31,252726.0,23453
ZSFH,67722,2020-01-31,328307.0,23454
ZSFH,67723,2020-01-31,316393.0,23455
ZSFH,67724,2020-01-31,379740.0,23456
ZSFH,67725,2020-01-31,413132.0,23457
ZSFH,67730,2020-01-31,218165.0,23462
ZSFH,67732,2020-01-31,274424.0,23464
ZSFH,67743,2020-01-31,242385.0,23487
ZSFH,67746,2020-01-31,210620.0,23502
ZSFH,67747,2020-01-31,206000.0,23503
ZSFH,67748,2020-01-31,169997.0,23504
ZSFH,67749,2020-01-31,228579.0,23505
ZSFH,67751,2020-01-31,445945.0,23507
ZSFH,67752,2020-01-31,297412.0,23508
ZSFH,67753,2020-01-31,181871.0,23509
ZSFH,67754,2020-01-31,443673.0,23510
ZSFH,67757,2020-01-31,175815.0,23513
ZSFH,67760,2020-01-31,346927.0,23517
ZSFH,67761,2020-01-31,221340.0,23518
ZSFH,67765,2020-01-31,150713.0,23523
ZSFH,67769,2020-01-31,190119.0,23601
ZSFH,67770,2020-01-31,212947.0,23602
ZSFH,67771,2020-01-31,183768.0,23603
ZSFH,67773,2020-01-31,148400.0,23605
ZSFH,67774,2020-01-31,250842.0,23606
ZSFH,67775,2020-01-31,71387.0,23607
ZSFH,67776,2020-01-31,201633.0,23608
ZSFH,67781,2020-01-31,262050.0,23651
ZSFH,67782,2020-01-31,151385.0,23661
ZSFH,67783,2020-01-31,342386.0,23662
ZSFH,67784,2020-01-31,138418.0,23663
ZSFH,67785,2020-01-31,199061.0,23664
ZSFH,67787,2020-01-31,194541.0,23666
ZSFH,67790,2020-01-31,186422.0,23669
ZSFH,67793,2020-01-31,259295.0,23690
ZSFH,67795,2020-01-31,305297.0,23692
ZSFH,67796,2020-01-31,374075.0,23693
ZSFH,67798,2020-01-31,317588.0,23696
ZSFH,67799,2020-01-31,172323.0,23701
ZSFH,67800,2020-01-31,139555.0,23702
ZSFH,67801,2020-01-31,216470.0,23703
ZSFH,67802,2020-01-31,143945.0,23704
ZSFH,67804,2020-01-31,167734.0,23707
ZSFH,67808,2020-01-31,120630.0,23803
ZSFH,67810,2020-01-31,143622.0,23805
ZSFH,67812,2020-01-31,82950.0,23821
ZSFH,67814,2020-01-31,124578.0,23824
ZSFH,67815,2020-01-31,98194.0,23827
ZSFH,67816,2020-01-31,85642.0,23828
ZSFH,67817,2020-01-31,133104.0,23829
ZSFH,67818,2020-01-31,206405.0,23830
ZSFH,67819,2020-01-31,247263.0,23831
ZSFH,67820,2020-01-31,254186.0,23832
ZSFH,67821,2020-01-31,191370.0,23833
ZSFH,67822,2020-01-31,180375.0,23834
ZSFH,67823,2020-01-31,275306.0,23836
ZSFH,67824,2020-01-31,181639.0,23837
ZSFH,67825,2020-01-31,355575.0,23838
ZSFH,67826,2020-01-31,143681.0,23839
ZSFH,67827,2020-01-31,148788.0,23840
ZSFH,67828,2020-01-31,168917.0,23841
ZSFH,67829,2020-01-31,232849.0,23842
ZSFH,67830,2020-01-31,111200.0,23843
ZSFH,67831,2020-01-31,105030.0,23844
ZSFH,67832,2020-01-31,389188.0,23845
ZSFH,67833,2020-01-31,196270.0,23846
ZSFH,67834,2020-01-31,79567.0,23847
ZSFH,67835,2020-01-31,122513.0,23850
ZSFH,67836,2020-01-31,140876.0,23851
ZSFH,67837,2020-01-31,82866.0,23856
ZSFH,67838,2020-01-31,230634.0,23857
ZSFH,67839,2020-01-31,131877.0,23860
ZSFH,67840,2020-01-31,182063.0,23866
ZSFH,67841,2020-01-31,80451.0,23867
ZSFH,67842,2020-01-31,99290.0,23868
ZSFH,67844,2020-01-31,104475.0,23872
ZSFH,67846,2020-01-31,132288.0,23874
ZSFH,67847,2020-01-31,217842.0,23875
ZSFH,67848,2020-01-31,118109.0,23876
ZSFH,67849,2020-01-31,173050.0,23878
ZSFH,67850,2020-01-31,82318.0,23879
ZSFH,67851,2020-01-31,200737.0,23881
ZSFH,67852,2020-01-31,120707.0,23882
ZSFH,67853,2020-01-31,217042.0,23883
ZSFH,67855,2020-01-31,216197.0,23885
ZSFH,67856,2020-01-31,398208.0,23887
ZSFH,67857,2020-01-31,153854.0,23888
ZSFH,67858,2020-01-31,99546.0,23889
ZSFH,67859,2020-01-31,109943.0,23890
ZSFH,67861,2020-01-31,83287.0,23893
ZSFH,67862,2020-01-31,145353.0,23894
ZSFH,67863,2020-01-31,81540.0,23897
ZSFH,67864,2020-01-31,231319.0,23898
ZSFH,67865,2020-01-31,156676.0,23899
ZSFH,67866,2020-01-31,180405.0,23901
ZSFH,67868,2020-01-31,106963.0,23915
ZSFH,67869,2020-01-31,133769.0,23917
ZSFH,67870,2020-01-31,177103.0,23919
ZSFH,67871,2020-01-31,94587.0,23920
ZSFH,67872,2020-01-31,141309.0,23921
ZSFH,67873,2020-01-31,100284.0,23922
ZSFH,67874,2020-01-31,124980.0,23923
ZSFH,67875,2020-01-31,63528.0,23924
ZSFH,67876,2020-01-31,185389.0,23927
ZSFH,67877,2020-01-31,108313.0,23930
ZSFH,67878,2020-01-31,154168.0,23934
ZSFH,67879,2020-01-31,136761.0,23936
ZSFH,67880,2020-01-31,102891.0,23937
ZSFH,67881,2020-01-31,107824.0,23938
ZSFH,67884,2020-01-31,127980.0,23942
ZSFH,67886,2020-01-31,97285.0,23944
ZSFH,67887,2020-01-31,108960.0,23947
ZSFH,67888,2020-01-31,92423.0,23950
ZSFH,67889,2020-01-31,122637.0,23952
ZSFH,67890,2020-01-31,120699.0,23954
ZSFH,67892,2020-01-31,119860.0,23958
ZSFH,67893,2020-01-31,101506.0,23959
ZSFH,67894,2020-01-31,130284.0,23960
ZSFH,67895,2020-01-31,89007.0,23962
ZSFH,67896,2020-01-31,87332.0,23963
ZSFH,67897,2020-01-31,82656.0,23964
ZSFH,67898,2020-01-31,165206.0,23966
ZSFH,67899,2020-01-31,84007.0,23967
ZSFH,67900,2020-01-31,91312.0,23968
ZSFH,67901,2020-01-31,110983.0,23970
ZSFH,67902,2020-01-31,81693.0,23974
ZSFH,67903,2020-01-31,91180.0,23976
ZSFH,67914,2020-01-31,102303.0,24011
ZSFH,67915,2020-01-31,138680.0,24012
ZSFH,67916,2020-01-31,78202.0,24013
ZSFH,67917,2020-01-31,172882.0,24014
ZSFH,67918,2020-01-31,191779.0,24015
ZSFH,67919,2020-01-31,83483.0,24016
ZSFH,67920,2020-01-31,106507.0,24017
ZSFH,67921,2020-01-31,244005.0,24018
ZSFH,67922,2020-01-31,191292.0,24019
ZSFH,67948,2020-01-31,100241.0,24053
ZSFH,67949,2020-01-31,83935.0,24054
ZSFH,67950,2020-01-31,87306.0,24055
ZSFH,67951,2020-01-31,126697.0,24058
ZSFH,67952,2020-01-31,195168.0,24059
ZSFH,67953,2020-01-31,293767.0,24060
ZSFH,67957,2020-01-31,212114.0,24064
ZSFH,67958,2020-01-31,200669.0,24065
ZSFH,67959,2020-01-31,167357.0,24066
ZSFH,67960,2020-01-31,187631.0,24067
ZSFH,67962,2020-01-31,111821.0,24069
ZSFH,67963,2020-01-31,214078.0,24070
ZSFH,67964,2020-01-31,163594.0,24072
ZSFH,67965,2020-01-31,196790.0,24073
ZSFH,67966,2020-01-31,102005.0,24076
ZSFH,67967,2020-01-31,184953.0,24077
ZSFH,67968,2020-01-31,102648.0,24078
ZSFH,67969,2020-01-31,164043.0,24079
ZSFH,67970,2020-01-31,93419.0,24082
ZSFH,67971,2020-01-31,324829.0,24083
ZSFH,67972,2020-01-31,164251.0,24084
ZSFH,67973,2020-01-31,132286.0,24085
ZSFH,67974,2020-01-31,117201.0,24086
ZSFH,67975,2020-01-31,142989.0,24087
ZSFH,67976,2020-01-31,151121.0,24088
ZSFH,67977,2020-01-31,66707.0,24089
ZSFH,67978,2020-01-31,258296.0,24090
ZSFH,67979,2020-01-31,171770.0,24091
ZSFH,67980,2020-01-31,181748.0,24092
ZSFH,67981,2020-01-31,90438.0,24093
ZSFH,67983,2020-01-31,190490.0,24095
ZSFH,67984,2020-01-31,236341.0,24101
ZSFH,67985,2020-01-31,131248.0,24102
ZSFH,67986,2020-01-31,354742.0,24104
ZSFH,67987,2020-01-31,112404.0,24105
ZSFH,67989,2020-01-31,76689.0,24112
ZSFH,67993,2020-01-31,126539.0,24120
ZSFH,67994,2020-01-31,356349.0,24121
ZSFH,67995,2020-01-31,151859.0,24122
ZSFH,67996,2020-01-31,93661.0,24124
ZSFH,67998,2020-01-31,147926.0,24127
ZSFH,67999,2020-01-31,194129.0,24128
ZSFH,68002,2020-01-31,117528.0,24131
ZSFH,68003,2020-01-31,106865.0,24132
ZSFH,68004,2020-01-31,90824.0,24133
ZSFH,68005,2020-01-31,129888.0,24134
ZSFH,68006,2020-01-31,131828.0,24136
ZSFH,68007,2020-01-31,337731.0,24137
ZSFH,68008,2020-01-31,160476.0,24138
ZSFH,68009,2020-01-31,163460.0,24139
ZSFH,68010,2020-01-31,176645.0,24141
ZSFH,68014,2020-01-31,87177.0,24147
ZSFH,68015,2020-01-31,100629.0,24148
ZSFH,68016,2020-01-31,206310.0,24149
ZSFH,68017,2020-01-31,101863.0,24150
ZSFH,68018,2020-01-31,161779.0,24151
ZSFH,68019,2020-01-31,192542.0,24153
ZSFH,68022,2020-01-31,131088.0,24161
ZSFH,68023,2020-01-31,150716.0,24162
ZSFH,68024,2020-01-31,97298.0,24165
ZSFH,68025,2020-01-31,108483.0,24167
ZSFH,68026,2020-01-31,78141.0,24168
ZSFH,68027,2020-01-31,110525.0,24171
ZSFH,68028,2020-01-31,133172.0,24174
ZSFH,68029,2020-01-31,237588.0,24175
ZSFH,68030,2020-01-31,486378.0,24176
ZSFH,68033,2020-01-31,175800.0,24179
ZSFH,68034,2020-01-31,286341.0,24184
ZSFH,68035,2020-01-31,112443.0,24185
ZSFH,68036,2020-01-31,102377.0,24201
ZSFH,68037,2020-01-31,152510.0,24202
ZSFH,68040,2020-01-31,160172.0,24210
ZSFH,68041,2020-01-31,228977.0,24211
ZSFH,68042,2020-01-31,145304.0,24212
ZSFH,68044,2020-01-31,29409.0,24216
ZSFH,68045,2020-01-31,47406.0,24217
ZSFH,68047,2020-01-31,89756.0,24219
ZSFH,68048,2020-01-31,57370.0,24220
ZSFH,68049,2020-01-31,65594.0,24221
ZSFH,68050,2020-01-31,80429.0,24224
ZSFH,68051,2020-01-31,69237.0,24225
ZSFH,68052,2020-01-31,50544.0,24226
ZSFH,68053,2020-01-31,66969.0,24228
ZSFH,68054,2020-01-31,71903.0,24230
ZSFH,68055,2020-01-31,113932.0,24236
ZSFH,68056,2020-01-31,22512.0,24237
ZSFH,68057,2020-01-31,43979.0,24239
ZSFH,68058,2020-01-31,77929.0,24243
ZSFH,68059,2020-01-31,80118.0,24244
ZSFH,68060,2020-01-31,54504.0,24245
ZSFH,68062,2020-01-31,88743.0,24248
ZSFH,68063,2020-01-31,65264.0,24250
ZSFH,68064,2020-01-31,89764.0,24251
ZSFH,68065,2020-01-31,52598.0,24256
ZSFH,68066,2020-01-31,101198.0,24258
ZSFH,68067,2020-01-31,73607.0,24260
ZSFH,68068,2020-01-31,84577.0,24263
ZSFH,68069,2020-01-31,39258.0,24265
ZSFH,68070,2020-01-31,131987.0,24266
ZSFH,68071,2020-01-31,30952.0,24269
ZSFH,68072,2020-01-31,109062.0,24270
ZSFH,68073,2020-01-31,100238.0,24271
ZSFH,68074,2020-01-31,47089.0,24272
ZSFH,68075,2020-01-31,76615.0,24273
ZSFH,68076,2020-01-31,80593.0,24277
ZSFH,68077,2020-01-31,72693.0,24279
ZSFH,68078,2020-01-31,174543.0,24280
ZSFH,68079,2020-01-31,81139.0,24281
ZSFH,68080,2020-01-31,25384.0,24282
ZSFH,68081,2020-01-31,83159.0,24283
ZSFH,68082,2020-01-31,99696.0,24290
ZSFH,68083,2020-01-31,98282.0,24292
ZSFH,68084,2020-01-31,117841.0,24293
ZSFH,68085,2020-01-31,116783.0,24301
ZSFH,68086,2020-01-31,91149.0,24311
ZSFH,68087,2020-01-31,78226.0,24312
ZSFH,68088,2020-01-31,99295.0,24313
ZSFH,68089,2020-01-31,114195.0,24314
ZSFH,68090,2020-01-31,125334.0,24315
ZSFH,68091,2020-01-31,62786.0,24316
ZSFH,68092,2020-01-31,90784.0,24317
ZSFH,68093,2020-01-31,94980.0,24318
ZSFH,68094,2020-01-31,119789.0,24319
ZSFH,68095,2020-01-31,90713.0,24322
ZSFH,68096,2020-01-31,145673.0,24323
ZSFH,68097,2020-01-31,176978.0,24324
ZSFH,68098,2020-01-31,92337.0,24325
ZSFH,68099,2020-01-31,145763.0,24326
ZSFH,68100,2020-01-31,169714.0,24327
ZSFH,68101,2020-01-31,162439.0,24328
ZSFH,68102,2020-01-31,76641.0,24330
ZSFH,68103,2020-01-31,109006.0,24333
ZSFH,68104,2020-01-31,124554.0,24340
ZSFH,68105,2020-01-31,109294.0,24343
ZSFH,68106,2020-01-31,160416.0,24347
ZSFH,68107,2020-01-31,126980.0,24348
ZSFH,68108,2020-01-31,90620.0,24350
ZSFH,68109,2020-01-31,110388.0,24351
ZSFH,68110,2020-01-31,130233.0,24352
ZSFH,68111,2020-01-31,95775.0,24354
ZSFH,68112,2020-01-31,143650.0,24360
ZSFH,68113,2020-01-31,140389.0,24361
ZSFH,68114,2020-01-31,141641.0,24363
ZSFH,68115,2020-01-31,123573.0,24366
ZSFH,68116,2020-01-31,137447.0,24368
ZSFH,68117,2020-01-31,65419.0,24370
ZSFH,68118,2020-01-31,92528.0,24374
ZSFH,68119,2020-01-31,76279.0,24375
ZSFH,68120,2020-01-31,109772.0,24377
ZSFH,68121,2020-01-31,111059.0,24378
ZSFH,68122,2020-01-31,137102.0,24380
ZSFH,68123,2020-01-31,134296.0,24381
ZSFH,68124,2020-01-31,143309.0,24382
ZSFH,68125,2020-01-31,186917.0,24401
ZSFH,68128,2020-01-31,86301.0,24411
ZSFH,68129,2020-01-31,88477.0,24412
ZSFH,68130,2020-01-31,159343.0,24413
ZSFH,68131,2020-01-31,265864.0,24415
ZSFH,68132,2020-01-31,112449.0,24416
ZSFH,68133,2020-01-31,219853.0,24421
ZSFH,68134,2020-01-31,83562.0,24422
ZSFH,68135,2020-01-31,91763.0,24426
ZSFH,68136,2020-01-31,109889.0,24430
ZSFH,68137,2020-01-31,220425.0,24431
ZSFH,68138,2020-01-31,146479.0,24432
ZSFH,68139,2020-01-31,173682.0,24433
ZSFH,68140,2020-01-31,232580.0,24435
ZSFH,68141,2020-01-31,290047.0,24437
ZSFH,68143,2020-01-31,132017.0,24439
ZSFH,68144,2020-01-31,203887.0,24440
ZSFH,68145,2020-01-31,195041.0,24441
ZSFH,68146,2020-01-31,206925.0,24442
ZSFH,68147,2020-01-31,133231.0,24445
ZSFH,68148,2020-01-31,74415.0,24448
ZSFH,68149,2020-01-31,233337.0,24450
ZSFH,68150,2020-01-31,64480.0,24457
ZSFH,68151,2020-01-31,200472.0,24458
ZSFH,68152,2020-01-31,272157.0,24459
ZSFH,68153,2020-01-31,145578.0,24460
ZSFH,68155,2020-01-31,244460.0,24464
ZSFH,68156,2020-01-31,178012.0,24465
ZSFH,68157,2020-01-31,266950.0,24467
ZSFH,68159,2020-01-31,168617.0,24469
ZSFH,68160,2020-01-31,259953.0,24471
ZSFH,68161,2020-01-31,230096.0,24472
ZSFH,68162,2020-01-31,265053.0,24473
ZSFH,68163,2020-01-31,69082.0,24474
ZSFH,68164,2020-01-31,260385.0,24476
ZSFH,68165,2020-01-31,222012.0,24477
ZSFH,68166,2020-01-31,245604.0,24479
ZSFH,68167,2020-01-31,188107.0,24482
ZSFH,68168,2020-01-31,188950.0,24483
ZSFH,68169,2020-01-31,136205.0,24484
ZSFH,68170,2020-01-31,139898.0,24485
ZSFH,68171,2020-01-31,227565.0,24486
ZSFH,68172,2020-01-31,141252.0,24487
ZSFH,68173,2020-01-31,102756.0,24501
ZSFH,68174,2020-01-31,171369.0,24502
ZSFH,68175,2020-01-31,239920.0,24503
ZSFH,68176,2020-01-31,63240.0,24504
ZSFH,68183,2020-01-31,124561.0,24517
ZSFH,68184,2020-01-31,86412.0,24520
ZSFH,68185,2020-01-31,190125.0,24521
ZSFH,68186,2020-01-31,146139.0,24522
ZSFH,68187,2020-01-31,164910.0,24523
ZSFH,68188,2020-01-31,125440.0,24526
ZSFH,68189,2020-01-31,137417.0,24527
ZSFH,68190,2020-01-31,71140.0,24528
ZSFH,68191,2020-01-31,152988.0,24529
ZSFH,68192,2020-01-31,118466.0,24530
ZSFH,68193,2020-01-31,124323.0,24531
ZSFH,68195,2020-01-31,92718.0,24534
ZSFH,68197,2020-01-31,158921.0,24536
ZSFH,68198,2020-01-31,162876.0,24538
ZSFH,68200,2020-01-31,86631.0,24540
ZSFH,68201,2020-01-31,86389.0,24541
ZSFH,68204,2020-01-31,141236.0,24549
ZSFH,68205,2020-01-31,210000.0,24550
ZSFH,68206,2020-01-31,288660.0,24551
ZSFH,68207,2020-01-31,103533.0,24553
ZSFH,68208,2020-01-31,126639.0,24554
ZSFH,68209,2020-01-31,122767.0,24555
ZSFH,68210,2020-01-31,255758.0,24556
ZSFH,68211,2020-01-31,114762.0,24557
ZSFH,68212,2020-01-31,107519.0,24558
ZSFH,68213,2020-01-31,218640.0,24562
ZSFH,68214,2020-01-31,111865.0,24563
ZSFH,68215,2020-01-31,108400.0,24565
ZSFH,68216,2020-01-31,133457.0,24566
ZSFH,68217,2020-01-31,118926.0,24569
ZSFH,68218,2020-01-31,222474.0,24570
ZSFH,68219,2020-01-31,152865.0,24571
ZSFH,68220,2020-01-31,155918.0,24572
ZSFH,68221,2020-01-31,188316.0,24574
ZSFH,68223,2020-01-31,91730.0,24577
ZSFH,68224,2020-01-31,201776.0,24578
ZSFH,68225,2020-01-31,121033.0,24579
ZSFH,68226,2020-01-31,95972.0,24580
ZSFH,68227,2020-01-31,143368.0,24581
ZSFH,68229,2020-01-31,142253.0,24586
ZSFH,68230,2020-01-31,179673.0,24588
ZSFH,68231,2020-01-31,88287.0,24589
ZSFH,68232,2020-01-31,223756.0,24590
ZSFH,68233,2020-01-31,112870.0,24592
ZSFH,68234,2020-01-31,164013.0,24593
ZSFH,68235,2020-01-31,140309.0,24594
ZSFH,68237,2020-01-31,106832.0,24597
ZSFH,68238,2020-01-31,95503.0,24598
ZSFH,68239,2020-01-31,112493.0,24599
ZSFH,68241,2020-01-31,37988.0,24602
ZSFH,68242,2020-01-31,64050.0,24603
ZSFH,68243,2020-01-31,32903.0,24604
ZSFH,68244,2020-01-31,93135.0,24605
ZSFH,68245,2020-01-31,27072.0,24606
ZSFH,68246,2020-01-31,93994.0,24607
ZSFH,68248,2020-01-31,103037.0,24609
ZSFH,68249,2020-01-31,54420.0,24612
ZSFH,68250,2020-01-31,64022.0,24613
ZSFH,68251,2020-01-31,66795.0,24614
ZSFH,68254,2020-01-31,54466.0,24620
ZSFH,68255,2020-01-31,37394.0,24622
ZSFH,68256,2020-01-31,52305.0,24624
ZSFH,68258,2020-01-31,59290.0,24628
ZSFH,68259,2020-01-31,90816.0,24630
ZSFH,68260,2020-01-31,60718.0,24631
ZSFH,68261,2020-01-31,55491.0,24634
ZSFH,68262,2020-01-31,26198.0,24635
ZSFH,68263,2020-01-31,149519.0,24637
ZSFH,68264,2020-01-31,61481.0,24639
ZSFH,68266,2020-01-31,81608.0,24641
ZSFH,68267,2020-01-31,54083.0,24646
ZSFH,68269,2020-01-31,56989.0,24649
ZSFH,68270,2020-01-31,112432.0,24651
ZSFH,68271,2020-01-31,63752.0,24656
ZSFH,68272,2020-01-31,44706.0,24657
ZSFH,68274,2020-01-31,57065.0,24701
ZSFH,68275,2020-01-31,99760.0,24712
ZSFH,68276,2020-01-31,69396.0,24714
ZSFH,68277,2020-01-31,19967.0,24715
ZSFH,68278,2020-01-31,26940.0,24716
ZSFH,68280,2020-01-31,14665.0,24724
ZSFH,68281,2020-01-31,23901.0,24726
ZSFH,68283,2020-01-31,67045.0,24731
ZSFH,68285,2020-01-31,56328.0,24733
ZSFH,68286,2020-01-31,16527.0,24736
ZSFH,68287,2020-01-31,19759.0,24737
ZSFH,68289,2020-01-31,98135.0,24739
ZSFH,68290,2020-01-31,81649.0,24740
ZSFH,68291,2020-01-31,54525.0,24747
ZSFH,68300,2020-01-31,38561.0,24818
ZSFH,68303,2020-01-31,59537.0,24822
ZSFH,68304,2020-01-31,29596.0,24823
ZSFH,68308,2020-01-31,40250.0,24827
ZSFH,68309,2020-01-31,18581.0,24828
ZSFH,68315,2020-01-31,40284.0,24839
ZSFH,68318,2020-01-31,26495.0,24844
ZSFH,68323,2020-01-31,40239.0,24849
ZSFH,68328,2020-01-31,26052.0,24854
ZSFH,68331,2020-01-31,42505.0,24857
ZSFH,68333,2020-01-31,46548.0,24860
ZSFH,68337,2020-01-31,19774.0,24867
ZSFH,68339,2020-01-31,42553.0,24869
ZSFH,68340,2020-01-31,42010.0,24870
ZSFH,68344,2020-01-31,45202.0,24874
ZSFH,68349,2020-01-31,24834.0,24882
ZSFH,68358,2020-01-31,71569.0,24898
ZSFH,68360,2020-01-31,183588.0,24901
ZSFH,68362,2020-01-31,96393.0,24910
ZSFH,68363,2020-01-31,81707.0,24915
ZSFH,68364,2020-01-31,141145.0,24916
ZSFH,68366,2020-01-31,103591.0,24918
ZSFH,68367,2020-01-31,43103.0,24920
ZSFH,68368,2020-01-31,78751.0,24924
ZSFH,68369,2020-01-31,135580.0,24925
ZSFH,68370,2020-01-31,68534.0,24927
ZSFH,68371,2020-01-31,114254.0,24931
ZSFH,68372,2020-01-31,79343.0,24934
ZSFH,68373,2020-01-31,71380.0,24935
ZSFH,68375,2020-01-31,131792.0,24938
ZSFH,68376,2020-01-31,64370.0,24941
ZSFH,68377,2020-01-31,146349.0,24943
ZSFH,68378,2020-01-31,82839.0,24944
ZSFH,68379,2020-01-31,102833.0,24945
ZSFH,68380,2020-01-31,71333.0,24946
ZSFH,68382,2020-01-31,109644.0,24951
ZSFH,68383,2020-01-31,63992.0,24954
ZSFH,68384,2020-01-31,181286.0,24957
ZSFH,68386,2020-01-31,89715.0,24962
ZSFH,68387,2020-01-31,97579.0,24963
ZSFH,68388,2020-01-31,98267.0,24966
ZSFH,68389,2020-01-31,91514.0,24970
ZSFH,68390,2020-01-31,99623.0,24974
ZSFH,68391,2020-01-31,110894.0,24976
ZSFH,68392,2020-01-31,126273.0,24977
ZSFH,68393,2020-01-31,53018.0,24981
ZSFH,68394,2020-01-31,90872.0,24983
ZSFH,68395,2020-01-31,56345.0,24984
ZSFH,68396,2020-01-31,93477.0,24985
ZSFH,68397,2020-01-31,108721.0,24986
ZSFH,68398,2020-01-31,87359.0,24991
ZSFH,68401,2020-01-31,98288.0,25003
ZSFH,68402,2020-01-31,100623.0,25005
ZSFH,68403,2020-01-31,48820.0,25007
ZSFH,68404,2020-01-31,33684.0,25008
ZSFH,68405,2020-01-31,59244.0,25009
ZSFH,68407,2020-01-31,87863.0,25011
ZSFH,68408,2020-01-31,75793.0,25015
ZSFH,68409,2020-01-31,104264.0,25019
ZSFH,68410,2020-01-31,34251.0,25021
ZSFH,68412,2020-01-31,53255.0,25024
ZSFH,68413,2020-01-31,97443.0,25025
ZSFH,68415,2020-01-31,40212.0,25028
ZSFH,68416,2020-01-31,105841.0,25030
ZSFH,68417,2020-01-31,54893.0,25031
ZSFH,68418,2020-01-31,85189.0,25033
ZSFH,68419,2020-01-31,56380.0,25035
ZSFH,68420,2020-01-31,64723.0,25036
ZSFH,68421,2020-01-31,63126.0,25039
ZSFH,68422,2020-01-31,63684.0,25040
ZSFH,68423,2020-01-31,76781.0,25043
ZSFH,68424,2020-01-31,37159.0,25044
ZSFH,68425,2020-01-31,84408.0,25045
ZSFH,68426,2020-01-31,45544.0,25047
ZSFH,68427,2020-01-31,30566.0,25048
ZSFH,68428,2020-01-31,71610.0,25049
ZSFH,68429,2020-01-31,51811.0,25051
ZSFH,68430,2020-01-31,83088.0,25053
ZSFH,68433,2020-01-31,69606.0,25059
ZSFH,68434,2020-01-31,30899.0,25060
ZSFH,68435,2020-01-31,54605.0,25061
ZSFH,68436,2020-01-31,52315.0,25062
ZSFH,68437,2020-01-31,81691.0,25063
ZSFH,68438,2020-01-31,86242.0,25064
ZSFH,68439,2020-01-31,75019.0,25067
ZSFH,68440,2020-01-31,147289.0,25070
ZSFH,68441,2020-01-31,122287.0,25071
ZSFH,68444,2020-01-31,101958.0,25079
ZSFH,68445,2020-01-31,109672.0,25081
ZSFH,68446,2020-01-31,145201.0,25082
ZSFH,68447,2020-01-31,47500.0,25083
ZSFH,68448,2020-01-31,54928.0,25085
ZSFH,68449,2020-01-31,75064.0,25086
ZSFH,68450,2020-01-31,81694.0,25088
ZSFH,68451,2020-01-31,79998.0,25090
ZSFH,68452,2020-01-31,28354.0,25093
ZSFH,68453,2020-01-31,33155.0,25102
ZSFH,68454,2020-01-31,69222.0,25103
ZSFH,68455,2020-01-31,48274.0,25106
ZSFH,68456,2020-01-31,65078.0,25107
ZSFH,68457,2020-01-31,55890.0,25108
ZSFH,68458,2020-01-31,61757.0,25109
ZSFH,68459,2020-01-31,52116.0,25110
ZSFH,68460,2020-01-31,94892.0,25111
ZSFH,68461,2020-01-31,87424.0,25112
ZSFH,68462,2020-01-31,83987.0,25113
ZSFH,68463,2020-01-31,33950.0,25114
ZSFH,68464,2020-01-31,75840.0,25115
ZSFH,68465,2020-01-31,53061.0,25118
ZSFH,68466,2020-01-31,48181.0,25119
ZSFH,68467,2020-01-31,85166.0,25121
ZSFH,68468,2020-01-31,75233.0,25123
ZSFH,68469,2020-01-31,114946.0,25124
ZSFH,68470,2020-01-31,99471.0,25125
ZSFH,68471,2020-01-31,45329.0,25126
ZSFH,68472,2020-01-31,87995.0,25130
ZSFH,68474,2020-01-31,101456.0,25133
ZSFH,68475,2020-01-31,46957.0,25134
ZSFH,68476,2020-01-31,57297.0,25136
ZSFH,68477,2020-01-31,77966.0,25139
ZSFH,68478,2020-01-31,32881.0,25140
ZSFH,68479,2020-01-31,80842.0,25141
ZSFH,68480,2020-01-31,20418.0,25142
ZSFH,68481,2020-01-31,92925.0,25143
ZSFH,68482,2020-01-31,43552.0,25148
ZSFH,68483,2020-01-31,38369.0,25149
ZSFH,68486,2020-01-31,69068.0,25154
ZSFH,68487,2020-01-31,115680.0,25156
ZSFH,68488,2020-01-31,124563.0,25159
ZSFH,68489,2020-01-31,51097.0,25160
ZSFH,68490,2020-01-31,47755.0,25161
ZSFH,68491,2020-01-31,81864.0,25162
ZSFH,68492,2020-01-31,91924.0,25164
ZSFH,68493,2020-01-31,70659.0,25165
ZSFH,68494,2020-01-31,123325.0,25168
ZSFH,68495,2020-01-31,48902.0,25169
ZSFH,68496,2020-01-31,55317.0,25173
ZSFH,68497,2020-01-31,44521.0,25174
ZSFH,68498,2020-01-31,99326.0,25177
ZSFH,68499,2020-01-31,71643.0,25180
